date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
(YYYY-MM-DD hh:mm:ss)	P309: ActualSpd (Hz)	P316: DrvPower (W)	P740: Pressure (mbar)	P740: Pressure (mbar)
2022-04-18, 10:54:52	1500 Hz	15 W	1,5E-3 mbar	1,5E-3 mbar
2022-04-18, 10:54:54	1500 Hz	15 W	1,6E-3 mbar	1,5E-3 mbar
2022-04-18, 10:54:56	1500 Hz	15 W	1,6E-3 mbar	1,6E-3 mbar
2022-04-18, 10:54:58	1500 Hz	14 W	1,6E-3 mbar	1,6E-3 mbar
2022-04-18, 10:55:00	1500 Hz	15 W	1,7E-3 mbar	1,6E-3 mbar
2022-04-18, 10:55:02	1500 Hz	14 W	1,7E-3 mbar	1,7E-3 mbar
2022-04-18, 10:55:04	1500 Hz	15 W	1,8E-3 mbar	1,7E-3 mbar
2022-04-18, 10:55:06	1500 Hz	15 W	1,8E-3 mbar	1,7E-3 mbar
2022-04-18, 10:55:08	1500 Hz	15 W	1,8E-3 mbar	1,8E-3 mbar
2022-04-18, 10:55:10	1500 Hz	15 W	1,9E-3 mbar	1,8E-3 mbar
2022-04-18, 10:55:12	1500 Hz	14 W	1,9E-3 mbar	1,9E-3 mbar
2022-04-18, 10:55:14	1500 Hz	14 W	1,9E-3 mbar	1,9E-3 mbar
2022-04-18, 10:55:16	1500 Hz	15 W	2E-3 mbar	1,9E-3 mbar
2022-04-18, 10:55:18	1500 Hz	15 W	2E-3 mbar	2E-3 mbar
2022-04-18, 10:55:20	1500 Hz	15 W	2,1E-3 mbar	2E-3 mbar
2022-04-18, 10:55:22	1500 Hz	15 W	2,1E-3 mbar	2E-3 mbar
2022-04-18, 10:55:24	1500 Hz	14 W	2,1E-3 mbar	2,1E-3 mbar
2022-04-18, 10:55:26	1500 Hz	14 W	2,2E-3 mbar	2,1E-3 mbar
2022-04-18, 10:55:28	1500 Hz	14 W	2,2E-3 mbar	2,1E-3 mbar
2022-04-18, 10:55:30	1500 Hz	15 W	2,2E-3 mbar	2,2E-3 mbar
2022-04-18, 10:55:32	1500 Hz	15 W	2,4E-3 mbar	2,2E-3 mbar
2022-04-18, 10:55:34	1500 Hz	15 W	2,4E-3 mbar	2,3E-3 mbar
2022-04-18, 10:55:36	1500 Hz	14 W	2,4E-3 mbar	2,3E-3 mbar
2022-04-18, 10:55:38	1500 Hz	14 W	2,6E-3 mbar	2,3E-3 mbar
2022-04-18, 10:55:40	1500 Hz	15 W	2,6E-3 mbar	2,4E-3 mbar
2022-04-18, 10:55:42	1500 Hz	15 W	2,6E-3 mbar	2,4E-3 mbar
2022-04-18, 10:55:44	1500 Hz	15 W	2,6E-3 mbar	2,4E-3 mbar
2022-04-18, 10:55:46	1500 Hz	15 W	2,6E-3 mbar	2,5E-3 mbar
2022-04-18, 10:55:48	1500 Hz	15 W	2,6E-3 mbar	2,5E-3 mbar
2022-04-18, 10:55:50	1500 Hz	15 W	2,8E-3 mbar	2,6E-3 mbar
2022-04-18, 10:55:52	1500 Hz	15 W	2,8E-3 mbar	2,6E-3 mbar
2022-04-18, 10:55:54	1500 Hz	15 W	2,9E-3 mbar	2,7E-3 mbar
2022-04-18, 10:55:56	1500 Hz	15 W	2,9E-3 mbar	2,7E-3 mbar
2022-04-18, 10:55:58	1500 Hz	15 W	2,9E-3 mbar	2,7E-3 mbar
2022-04-18, 10:56:00	1500 Hz	15 W	3E-3 mbar	2,8E-3 mbar
2022-04-18, 10:56:02	1500 Hz	15 W	3E-3 mbar	2,8E-3 mbar
2022-04-18, 10:56:04	1500 Hz	15 W	3,1E-3 mbar	2,8E-3 mbar
2022-04-18, 10:56:06	1500 Hz	15 W	3,1E-3 mbar	2,9E-3 mbar
2022-04-18, 10:56:08	1500 Hz	15 W	3,2E-3 mbar	2,9E-3 mbar
2022-04-18, 10:56:10	1500 Hz	15 W	3,2E-3 mbar	3E-3 mbar
2022-04-18, 10:56:12	1500 Hz	15 W	3,2E-3 mbar	3E-3 mbar
2022-04-18, 10:56:14	1500 Hz	15 W	3,3E-3 mbar	3E-3 mbar
2022-04-18, 10:56:16	1500 Hz	14 W	3,3E-3 mbar	3,1E-3 mbar
2022-04-18, 10:56:18	1500 Hz	15 W	1,3E-3 mbar	1,1E-3 mbar
2022-04-18, 10:56:20	1500 Hz	15 W	1E-3 mbar	4E-4 mbar
2022-04-18, 10:56:22	1500 Hz	15 W	6,6E-5 mbar	3E-4 mbar
2022-04-18, 10:56:24	1500 Hz	15 W	4,9E-5 mbar	3E-4 mbar
2022-04-18, 10:56:26	1500 Hz	14 W	4E-5 mbar	2E-4 mbar
2022-04-18, 10:56:28	1500 Hz	14 W	3,5E-5 mbar	2E-4 mbar
2022-04-18, 10:56:30	1500 Hz	15 W	3,3E-5 mbar	2E-4 mbar
2022-04-18, 10:56:32	1500 Hz	15 W	3E-5 mbar	2E-4 mbar
2022-04-18, 10:56:34	1500 Hz	15 W	2,8E-5 mbar	2E-4 mbar
2022-04-18, 10:56:36	1500 Hz	15 W	2,5E-5 mbar	1,5E-4 mbar
2022-04-18, 10:56:38	1500 Hz	15 W	2,5E-5 mbar	1,5E-4 mbar
2022-04-18, 10:56:40	1500 Hz	14 W	2,3E-5 mbar	1,5E-4 mbar
2022-04-18, 10:56:42	1500 Hz	14 W	2,2E-5 mbar	1,5E-4 mbar
2022-04-18, 10:56:44	1500 Hz	15 W	2E-5 mbar	1,5E-4 mbar
2022-04-18, 10:56:46	1500 Hz	15 W	1,9E-5 mbar	1,5E-4 mbar
2022-04-18, 10:56:48	1500 Hz	15 W	1,9E-5 mbar	1,5E-4 mbar
2022-04-18, 10:56:50	1500 Hz	14 W	1,8E-5 mbar	1,5E-4 mbar
2022-04-18, 10:56:52	1500 Hz	14 W	1,8E-5 mbar	1,5E-4 mbar
2022-04-18, 10:56:54	1500 Hz	14 W	1,7E-5 mbar	1,5E-4 mbar
2022-04-18, 10:56:56	1500 Hz	14 W	1,7E-5 mbar	1,5E-4 mbar
2022-04-18, 10:56:58	1500 Hz	15 W	1,6E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:00	1500 Hz	15 W	1,6E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:02	1500 Hz	15 W	1,6E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:04	1500 Hz	14 W	1,5E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:06	1500 Hz	14 W	1,5E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:08	1500 Hz	15 W	1,5E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:10	1500 Hz	15 W	1,4E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:12	1500 Hz	15 W	1,4E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:14	1500 Hz	15 W	1,4E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:16	1500 Hz	15 W	1,4E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:18	1500 Hz	14 W	1,3E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:20	1500 Hz	14 W	1,3E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:22	1500 Hz	15 W	1,3E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:24	1500 Hz	15 W	1,3E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:26	1500 Hz	15 W	1,3E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:28	1500 Hz	15 W	1,3E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:30	1500 Hz	15 W	1,2E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:32	1500 Hz	14 W	1,2E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:34	1500 Hz	15 W	1,2E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:36	1500 Hz	15 W	1,2E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:38	1500 Hz	15 W	1,2E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:40	1500 Hz	15 W	1,2E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:42	1500 Hz	15 W	1,2E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:44	1500 Hz	14 W	1,1E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:46	1500 Hz	14 W	1,1E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:48	1500 Hz	15 W	1,1E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:50	1500 Hz	15 W	1,1E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:52	1500 Hz	15 W	1,1E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:54	1500 Hz	14 W	1,1E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:56	1500 Hz	14 W	1,1E-5 mbar	1,5E-4 mbar
2022-04-18, 10:57:58	1500 Hz	15 W	1,1E-5 mbar	1,5E-4 mbar
2022-04-18, 10:58:00	1500 Hz	15 W	1E-5 mbar	1,5E-4 mbar
2022-04-18, 10:58:02	1500 Hz	15 W	1E-5 mbar	1,5E-4 mbar
2022-04-18, 10:58:04	1500 Hz	15 W	1E-5 mbar	1,5E-4 mbar
2022-04-18, 10:58:06	1500 Hz	14 W	1E-5 mbar	1,5E-4 mbar
2022-04-18, 10:58:08	1500 Hz	14 W	1E-5 mbar	1,5E-4 mbar
2022-04-18, 10:58:10	1500 Hz	15 W	1E-5 mbar	1,5E-4 mbar
2022-04-18, 10:58:12	1500 Hz	15 W	1E-5 mbar	1,5E-4 mbar
2022-04-18, 10:58:14	1500 Hz	15 W	1E-5 mbar	1,5E-4 mbar
2022-04-18, 10:58:16	1500 Hz	15 W	1E-5 mbar	1,5E-4 mbar
2022-04-18, 10:58:18	1500 Hz	15 W	1E-5 mbar	1,5E-4 mbar
2022-04-18, 10:58:20	1500 Hz	14 W	1E-5 mbar	1,5E-4 mbar
2022-04-18, 10:58:22	1500 Hz	14 W	1E-5 mbar	1,5E-4 mbar
2022-04-18, 10:58:24	1500 Hz	15 W	9,9E-6 mbar	1,5E-4 mbar
2022-04-18, 10:58:26	1500 Hz	15 W	9,9E-6 mbar	1,5E-4 mbar
2022-04-18, 10:58:28	1500 Hz	15 W	9,8E-6 mbar	1,5E-4 mbar
2022-04-18, 10:58:30	1500 Hz	15 W	9,8E-6 mbar	1,5E-4 mbar
2022-04-18, 10:58:32	1500 Hz	15 W	9,7E-6 mbar	1,5E-4 mbar
2022-04-18, 10:58:34	1500 Hz	15 W	9,7E-6 mbar	1,5E-4 mbar
2022-04-18, 10:58:36	1500 Hz	15 W	9,6E-6 mbar	1,5E-4 mbar
2022-04-18, 10:58:38	1500 Hz	15 W	9,6E-6 mbar	1,5E-4 mbar
2022-04-18, 10:58:40	1500 Hz	15 W	9,5E-6 mbar	1,5E-4 mbar
2022-04-18, 10:58:42	1500 Hz	15 W	9,5E-6 mbar	1,5E-4 mbar
2022-04-18, 10:58:44	1500 Hz	14 W	9,5E-6 mbar	1,5E-4 mbar
2022-04-18, 10:58:46	1500 Hz	15 W	9,4E-6 mbar	1,5E-4 mbar
2022-04-18, 10:58:48	1500 Hz	14 W	9,4E-6 mbar	1,5E-4 mbar
2022-04-18, 10:58:50	1500 Hz	15 W	9,3E-6 mbar	1,5E-4 mbar
2022-04-18, 10:58:52	1500 Hz	15 W	9,3E-6 mbar	1,5E-4 mbar
2022-04-18, 10:58:54	1500 Hz	15 W	9,3E-6 mbar	1,5E-4 mbar
2022-04-18, 10:58:56	1500 Hz	15 W	9,2E-6 mbar	1,5E-4 mbar
2022-04-18, 10:58:58	1500 Hz	14 W	9,2E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:00	1500 Hz	14 W	9,2E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:02	1500 Hz	15 W	9,1E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:04	1500 Hz	15 W	9,1E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:06	1500 Hz	15 W	9,1E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:08	1500 Hz	15 W	9E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:10	1500 Hz	15 W	9E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:12	1500 Hz	15 W	8,9E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:14	1500 Hz	15 W	8,9E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:16	1500 Hz	15 W	8,9E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:18	1500 Hz	15 W	8,8E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:20	1500 Hz	14 W	8,8E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:22	1500 Hz	14 W	8,8E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:24	1500 Hz	14 W	8,7E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:26	1500 Hz	15 W	8,7E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:28	1500 Hz	15 W	8,7E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:30	1500 Hz	15 W	8,6E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:32	1500 Hz	15 W	8,6E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:34	1500 Hz	14 W	8,6E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:36	1500 Hz	15 W	8,6E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:38	1500 Hz	15 W	8,5E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:40	1500 Hz	15 W	8,5E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:42	1500 Hz	15 W	8,5E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:44	1500 Hz	15 W	8,5E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:46	1500 Hz	15 W	8,4E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:48	1500 Hz	14 W	8,4E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:50	1500 Hz	14 W	8,4E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:52	1500 Hz	15 W	8,4E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:54	1500 Hz	15 W	8,3E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:56	1500 Hz	15 W	8,3E-6 mbar	1,5E-4 mbar
2022-04-18, 10:59:58	1500 Hz	15 W	8,3E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:00	1500 Hz	15 W	8,2E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:02	1500 Hz	14 W	8,2E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:04	1500 Hz	15 W	8,2E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:06	1500 Hz	15 W	8,2E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:08	1500 Hz	15 W	8,1E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:10	1500 Hz	15 W	8,1E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:12	1500 Hz	14 W	8,1E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:14	1500 Hz	15 W	8,1E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:16	1500 Hz	15 W	8E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:18	1500 Hz	15 W	8E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:20	1500 Hz	15 W	8E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:22	1500 Hz	14 W	8E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:24	1500 Hz	14 W	8E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:26	1500 Hz	14 W	8E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:28	1500 Hz	14 W	7,9E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:30	1500 Hz	15 W	7,9E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:32	1500 Hz	15 W	7,9E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:34	1500 Hz	15 W	7,9E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:36	1500 Hz	15 W	7,8E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:38	1500 Hz	15 W	7,8E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:40	1500 Hz	15 W	7,8E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:42	1500 Hz	15 W	7,8E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:44	1500 Hz	15 W	7,8E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:46	1500 Hz	15 W	7,7E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:48	1500 Hz	15 W	7,7E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:50	1500 Hz	14 W	7,7E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:52	1500 Hz	14 W	7,7E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:54	1500 Hz	14 W	7,7E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:56	1500 Hz	15 W	7,6E-6 mbar	1,5E-4 mbar
2022-04-18, 11:00:58	1500 Hz	15 W	7,6E-6 mbar	1,5E-4 mbar
2022-04-18, 11:01:00	1500 Hz	15 W	7,6E-6 mbar	1,5E-4 mbar
2022-04-18, 11:01:02	1500 Hz	15 W	7,6E-6 mbar	1,5E-4 mbar
2022-04-18, 11:01:04	1500 Hz	15 W	7,6E-6 mbar	1,5E-4 mbar
2022-04-18, 11:01:06	1500 Hz	15 W	7,5E-6 mbar	1,5E-4 mbar
2022-04-18, 11:01:08	1500 Hz	15 W	7,5E-6 mbar	1,5E-4 mbar
2022-04-18, 11:01:10	1500 Hz	15 W	7,5E-6 mbar	1,5E-4 mbar
2022-04-18, 11:01:12	1500 Hz	15 W	7,5E-6 mbar	1,5E-4 mbar
2022-04-18, 11:01:14	1500 Hz	15 W	7,5E-6 mbar	1,5E-4 mbar
2022-04-18, 11:01:16	1500 Hz	15 W	7,4E-6 mbar	1,5E-4 mbar
2022-04-18, 11:01:18	1500 Hz	14 W	7,4E-6 mbar	1,5E-4 mbar
2022-04-18, 11:01:20	1500 Hz	15 W	7,4E-6 mbar	1,5E-4 mbar
2022-04-18, 11:01:22	1500 Hz	15 W	7,4E-6 mbar	1,5E-4 mbar
2022-04-18, 11:01:24	1500 Hz	15 W	7,4E-6 mbar	1,5E-4 mbar
2022-04-18, 11:01:26	1500 Hz	15 W	7,4E-6 mbar	1,5E-4 mbar
2022-04-18, 11:01:28	1500 Hz	14 W	7,3E-6 mbar	1,5E-4 mbar
2022-04-18, 11:01:30	1500 Hz	14 W	7,3E-6 mbar	1E-4 mbar
2022-04-18, 11:01:32	1500 Hz	15 W	7,3E-6 mbar	1E-4 mbar
2022-04-18, 11:01:34	1500 Hz	15 W	7,3E-6 mbar	1E-4 mbar
2022-04-18, 11:01:36	1500 Hz	15 W	7,3E-6 mbar	1E-4 mbar
2022-04-18, 11:01:38	1500 Hz	14 W	7,3E-6 mbar	1E-4 mbar
2022-04-18, 11:01:40	1500 Hz	14 W	7,2E-6 mbar	1E-4 mbar
2022-04-18, 11:01:42	1500 Hz	14 W	7,2E-6 mbar	1E-4 mbar
2022-04-18, 11:01:44	1500 Hz	15 W	7,2E-6 mbar	1,5E-4 mbar
2022-04-18, 11:01:46	1500 Hz	15 W	7,2E-6 mbar	1,5E-4 mbar
2022-04-18, 11:01:48	1500 Hz	15 W	7,2E-6 mbar	1,5E-4 mbar
2022-04-18, 11:01:50	1500 Hz	15 W	7,2E-6 mbar	1E-4 mbar
2022-04-18, 11:01:52	1500 Hz	15 W	7,1E-6 mbar	1E-4 mbar
2022-04-18, 11:01:54	1500 Hz	15 W	7,1E-6 mbar	1E-4 mbar
2022-04-18, 11:01:56	1500 Hz	15 W	7,1E-6 mbar	1E-4 mbar
2022-04-18, 11:01:58	1500 Hz	15 W	7,1E-6 mbar	1E-4 mbar
2022-04-18, 11:02:00	1500 Hz	15 W	7,1E-6 mbar	1E-4 mbar
2022-04-18, 11:02:02	1500 Hz	15 W	7,1E-6 mbar	1E-4 mbar
2022-04-18, 11:02:04	1500 Hz	15 W	7,1E-6 mbar	1E-4 mbar
2022-04-18, 11:02:06	1500 Hz	14 W	7E-6 mbar	1E-4 mbar
2022-04-18, 11:02:08	1500 Hz	14 W	7E-6 mbar	1E-4 mbar
2022-04-18, 11:02:10	1500 Hz	15 W	7E-6 mbar	1E-4 mbar
2022-04-18, 11:02:12	1500 Hz	15 W	7E-6 mbar	1E-4 mbar
2022-04-18, 11:02:14	1500 Hz	15 W	7E-6 mbar	1E-4 mbar
2022-04-18, 11:02:16	1500 Hz	15 W	7E-6 mbar	1E-4 mbar
2022-04-18, 11:02:18	1500 Hz	14 W	7E-6 mbar	1E-4 mbar
2022-04-18, 11:02:20	1500 Hz	15 W	6,9E-6 mbar	1,5E-4 mbar
2022-04-18, 11:02:22	1500 Hz	15 W	6,9E-6 mbar	1,5E-4 mbar
2022-04-18, 11:02:24	1500 Hz	15 W	6,9E-6 mbar	1,5E-4 mbar
2022-04-18, 11:02:26	1500 Hz	15 W	6,9E-6 mbar	1,5E-4 mbar
2022-04-18, 11:02:28	1500 Hz	15 W	6,9E-6 mbar	1E-4 mbar
2022-04-18, 11:02:30	1500 Hz	14 W	6,9E-6 mbar	1E-4 mbar
2022-04-18, 11:02:32	1500 Hz	15 W	6,8E-6 mbar	1E-4 mbar
2022-04-18, 11:02:34	1500 Hz	15 W	6,8E-6 mbar	1E-4 mbar
2022-04-18, 11:02:36	1500 Hz	15 W	6,8E-6 mbar	1,5E-4 mbar
2022-04-18, 11:02:38	1500 Hz	15 W	6,8E-6 mbar	1,5E-4 mbar
2022-04-18, 11:02:40	1500 Hz	14 W	6,8E-6 mbar	1E-4 mbar
2022-04-18, 11:02:42	1500 Hz	14 W	6,8E-6 mbar	1,5E-4 mbar
2022-04-18, 11:02:44	1500 Hz	15 W	6,8E-6 mbar	1E-4 mbar
2022-04-18, 11:02:46	1500 Hz	15 W	6,8E-6 mbar	1E-4 mbar
2022-04-18, 11:02:48	1500 Hz	15 W	6,7E-6 mbar	1E-4 mbar
2022-04-18, 11:02:50	1500 Hz	15 W	6,7E-6 mbar	1,5E-4 mbar
2022-04-18, 11:02:52	1500 Hz	15 W	6,7E-6 mbar	1E-4 mbar
2022-04-18, 11:02:54	1500 Hz	15 W	6,7E-6 mbar	1,5E-4 mbar
2022-04-18, 11:02:56	1500 Hz	14 W	6,7E-6 mbar	1,5E-4 mbar
2022-04-18, 11:02:58	1500 Hz	14 W	6,7E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:00	1500 Hz	15 W	6,7E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:02	1500 Hz	15 W	6,7E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:04	1500 Hz	15 W	6,7E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:06	1500 Hz	15 W	6,6E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:08	1500 Hz	15 W	6,6E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:10	1500 Hz	15 W	6,6E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:12	1500 Hz	15 W	6,6E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:14	1500 Hz	15 W	6,6E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:16	1500 Hz	15 W	6,6E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:18	1500 Hz	15 W	6,6E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:20	1500 Hz	14 W	6,6E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:22	1500 Hz	15 W	6,6E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:24	1500 Hz	15 W	6,5E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:26	1500 Hz	15 W	6,5E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:28	1500 Hz	15 W	6,5E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:30	1500 Hz	15 W	6,5E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:32	1500 Hz	15 W	6,5E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:34	1500 Hz	15 W	6,5E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:36	1500 Hz	14 W	6,5E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:38	1500 Hz	15 W	6,5E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:40	1500 Hz	15 W	6,5E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:42	1500 Hz	15 W	6,5E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:44	1500 Hz	15 W	6,4E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:46	1500 Hz	14 W	6,4E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:48	1500 Hz	15 W	6,4E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:50	1500 Hz	15 W	6,4E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:52	1500 Hz	15 W	6,4E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:54	1500 Hz	15 W	6,4E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:56	1500 Hz	15 W	6,4E-6 mbar	1,5E-4 mbar
2022-04-18, 11:03:58	1500 Hz	14 W	6,4E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:00	1500 Hz	14 W	6,4E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:02	1499 Hz	15 W	6,4E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:04	1494 Hz	0 W	6,3E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:06	1489 Hz	0 W	6,3E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:08	1485 Hz	0 W	6,3E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:10	1479 Hz	0 W	6,3E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:12	1474 Hz	0 W	6,3E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:14	1468 Hz	0 W	6,3E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:16	1463 Hz	0 W	6,3E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:18	1458 Hz	0 W	6,3E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:20	1453 Hz	0 W	6,3E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:22	1447 Hz	0 W	6,3E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:24	1442 Hz	0 W	6,3E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:26	1438 Hz	0 W	6,3E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:28	1431 Hz	0 W	6,3E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:30	1426 Hz	0 W	6,3E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:32	1421 Hz	0 W	6,3E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:34	1428 Hz	59 W	6,3E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:36	1439 Hz	58 W	6,3E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:38	1453 Hz	59 W	6,2E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:40	1465 Hz	58 W	6,2E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:42	1476 Hz	57 W	6,2E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:44	1486 Hz	56 W	6,2E-6 mbar	1,5E-4 mbar
2022-04-18, 11:04:46	1498 Hz	56 W	6,2E-6 mbar	1,5E-4 mbar
